X,Y,Z
-5.603963,-7.070441,53.374740
-5.307709,-6.696662,53.027556
-5.308974,-6.698258,52.771645
-5.607639,-7.075079,52.605311
-5.311500,-6.701445,52.259991
-5.610079,-7.078158,52.092638
-5.611296,-7.079694,51.836385
-5.315272,-6.706205,51.492925
-5.316526,-6.707786,51.237346
-5.614935,-7.084285,51.067956
-5.616144,-7.085810,50.811924
-5.617349,-7.087331,50.555946
-5.321518,-6.714084,50.215579
-5.322760,-6.715652,49.960273
-5.324000,-6.717217,49.705022
-5.325239,-6.718780,49.449825
-5.623352,-7.094904,49.276878
-5.624546,-7.096411,49.021228
-5.328941,-6.723451,48.684558
-5.626928,-7.099416,48.510090
-5.628116,-7.100915,48.254602
-5.332626,-6.728099,47.919775
-5.630485,-7.103904,47.743787
-5.631667,-7.105396,47.488460
-5.336291,-6.732723,47.155473
-5.634025,-7.108370,46.977966
-5.338723,-6.735792,46.646204
-5.636374,-7.111334,46.467686
-5.637545,-7.112812,46.212625
-5.342356,-6.740376,45.882696
-5.639881,-7.115760,45.702662
-5.641047,-7.117229,45.447760
-5.345970,-6.744936,45.119662
-5.643370,-7.120162,44.938114
-5.644529,-7.121624,44.683369
-5.645686,-7.123083,44.428676
-5.646842,-7.124541,44.174036
-5.351952,-6.752483,43.848980
-5.353142,-6.753984,43.595000
-5.354329,-6.755483,43.341070
-5.355516,-6.756980,43.087192
-5.356699,-6.758472,42.833366
-5.357881,-6.759964,42.579590
-5.359061,-6.761452,42.325866
-5.360237,-6.762936,42.072193
-5.657141,-7.137536,41.884602
-5.658275,-7.138967,41.630477
-5.363757,-6.767377,41.311478
-5.660538,-7.141821,41.122380
-5.366093,-6.770324,40.804587
-5.662791,-7.144664,40.614485
-5.368420,-6.773261,40.297898
-5.369580,-6.774724,40.044628
-5.666156,-7.148910,39.853022
-5.667274,-7.150320,39.599301
-5.668389,-7.151727,39.345631
-5.669502,-7.153131,39.092010
