X,Y,Z
-14.325759,-10.873843,64.743561
-14.326372,-10.874308,64.474089
-14.326984,-10.874773,64.204682
-14.744491,-11.191678,64.054698
-14.745035,-11.192091,63.784796
-14.745578,-11.192503,63.514959
-14.746120,-11.192914,63.245189
-15.165191,-11.511006,63.092839
-14.747196,-11.193731,62.705845
-15.166136,-11.511724,62.552366
-15.166606,-11.512081,62.282229
-15.167075,-11.512437,62.012157
-15.587653,-11.831673,61.856858
-15.588054,-11.831977,61.586285
-15.588454,-11.832280,61.315779
-15.588852,-11.832582,61.045338
-16.011012,-12.153020,60.887637
-15.589643,-11.833183,60.504653
-16.011671,-12.153519,60.345817
-15.590427,-11.833778,59.964228
-16.012323,-12.154015,59.804258
-15.591206,-11.834369,59.424064
-15.591593,-11.834663,59.154079
-16.013290,-12.154749,58.992408
-16.013609,-12.154991,58.721922
-16.013927,-12.155232,58.451499
-15.593124,-11.835826,58.074782
-16.014558,-12.155711,57.910849
-15.593881,-11.836400,57.535518
-16.015184,-12.156186,57.370454
-16.015494,-12.156422,57.100354
-16.015803,-12.156656,56.830316
-16.016110,-12.156889,56.560343
-16.016416,-12.157121,56.290433
-16.016720,-12.157352,56.020587
-16.017023,-12.157582,55.750803
-16.439716,-12.478424,55.581601
-16.017624,-12.158038,55.211428
-16.440186,-12.478780,55.041094
-16.018219,-12.158490,54.672303
-16.864708,-12.801010,54.599270
-16.018808,-12.158937,54.133429
-16.019100,-12.159159,53.864086
-16.019391,-12.159380,53.594806
-16.441561,-12.479824,53.421084
-16.441785,-12.479994,53.151302
-16.865679,-12.801747,52.976234
-16.020539,-12.160251,52.518305
-16.442448,-12.480497,52.342328
-16.021104,-12.160680,51.980425
-16.442883,-12.480828,51.803322
-16.443099,-12.480991,51.533912
-16.866601,-12.802447,51.355451
-16.443525,-12.481315,50.995276
-16.443736,-12.481475,50.726050
-16.022763,-12.161939,50.368257
-16.444154,-12.481792,50.187781
-16.023304,-12.162349,49.831355
-16.444566,-12.482105,49.649757
-16.023838,-12.162755,49.294695
-16.444972,-12.482413,49.111975
-16.024367,-12.163157,48.758276
-16.445372,-12.482717,48.574435
-16.868160,-12.803630,48.389773
-16.445767,-12.483016,48.037136
-16.868425,-12.803832,47.851349
-16.446156,-12.483312,47.500077
-16.446348,-12.483457,47.231637
-16.868813,-12.804126,47.044164
-16.026422,-12.164717,46.614991
-16.446916,-12.483889,46.426674
-16.447102,-12.484030,46.158472
-16.869310,-12.804504,45.968755
-16.447471,-12.484310,45.622245
-16.447653,-12.484448,45.354219
-16.447833,-12.484585,45.086253
-16.448013,-12.484721,44.818345
